-0.0039975643157959 -0.42212104797363 3.1607048511505
0.0040500164031982 -0.42248225212097 3.1688730716705
0.0048160552978516 -0.42493152618408 3.1327342987061
0.0071640014648438 -0.42204666137695 3.1443736553192
-0.0040946006774902 -0.42416715621948 3.1275129318237
-0.032215356826782 -0.42812967300415 3.0792093276978
-0.046968460083008 -0.42946982383728 3.0740914344788
-0.052935600280762 -0.42103052139282 3.0639209747314
-0.063770532608032 -0.43242454528809 3.050281047821
-0.061665296554565 -0.4264817237854 3.0314855575562
-0.033636808395386 -0.43040823936462 3.0450577735901
-0.029217958450317 -0.4322247505188 3.0132427215576
-0.010701417922974 -0.429927110672 3.0126366615295
-0.010134696960449 -0.42734551429749 3.0163440704346
-0.0054190158843994 -0.43037891387939 3.0288336277008
-0.0034725666046143 -0.43929290771484 3.0286784172058
-0.011772155761719 -0.44194650650024 3.020161151886
-0.0075385570526123 -0.43621945381165 3.03342461586
-0.0041458606719971 -0.43798232078552 3.0312638282776
-0.0088849067687988 -0.4327974319458 3.0373573303223
-0.018610954284668 -0.43319869041443 3.0350313186646
-0.018028497695923 -0.43267178535461 3.0395350456238
-0.024457931518555 -0.43636250495911 3.048269033432
-0.021224737167358 -0.43144130706787 3.0495193004608
-0.021985292434692 -0.43489360809326 3.0515396595001
-0.025261640548706 -0.43167924880981 3.047370672226
-0.022487878799438 -0.43637442588806 3.0502614974976
-0.024829626083374 -0.43394637107849 3.0526516437531
-0.023055791854858 -0.43437719345093 3.0559020042419
-0.022117853164673 -0.43332433700562 3.0515644550323
-0.023580312728882 -0.434246301651 3.0485606193542
-0.029094934463501 -0.43195843696594 3.053642988205
-0.020706653594971 -0.43038845062256 3.0588147640228
-0.018300533294678 -0.42973518371582 3.0583772659302
-0.02759313583374 -0.43408727645874 3.0560803413391
-0.022520303726196 -0.43419170379639 3.0524034500122
-0.024058818817139 -0.43181085586548 3.0494060516357
-0.023229122161865 -0.43292498588562 3.0573854446411
-0.023873567581177 -0.42926216125488 3.0553510189056
-0.021945238113403 -0.43372702598572 3.0537624359131
-0.022355318069458 -0.43594455718994 3.060359954834
-0.020625352859497 -0.43441700935364 3.0575370788574
-0.02102518081665 -0.43138551712036 3.0567123889923
-0.019769430160522 -0.43550801277161 3.0584232807159
-0.022257089614868 -0.43307042121887 3.0564970970154
-0.021427869796753 -0.43282842636108 3.059380531311
-0.022330760955811 -0.43511438369751 3.0576658248901
-0.018306970596313 -0.43617296218872 3.0588793754578
-0.020541429519653 -0.43090009689331 3.0540962219238
-0.01784873008728 -0.43270254135132 3.0582165718079
-0.02327036857605 -0.43157553672791 3.0391855239868
-0.016512393951416 -0.43491554260254 3.0551917552948
-0.022804737091064 -0.43310308456421 3.0528349876404
-0.019941329956055 -0.43375897407532 3.0554852485657
-0.018989086151123 -0.43388414382935 3.0573558807373
-0.019685506820679 -0.43459558486938 3.054945230484
-0.020682573318481 -0.43318176269531 3.0551295280457
-0.023279666900635 -0.43236351013184 3.0509297847748
-0.023515224456787 -0.43226408958435 3.058342218399
-0.020541906356812 -0.43441653251648 3.0536634922028
-0.021076440811157 -0.43435001373291 3.0526351928711
-0.02369499206543 -0.43206691741943 3.0559601783752
-0.022718906402588 -0.43072175979614 3.055371761322
-0.025938510894775 -0.43017816543579 3.0547752380371
-0.020872592926025 -0.43320679664612 3.0555701255798
-0.022750377655029 -0.43169522285461 3.0484285354614
-0.020526885986328 -0.4322657585144 3.0573980808258
-0.022526264190674 -0.429612159729 3.0579152107239
-0.024981498718262 -0.43022608757019 3.0567398071289
-0.020781278610229 -0.43108177185059 3.0588231086731
-0.020430088043213 -0.43353986740112 3.0564336776733
-0.024224042892456 -0.43164944648743 3.0565485954285
-0.019283056259155 -0.43121218681335 3.058765411377
-0.023557662963867 -0.43137359619141 3.0581364631653
-0.019352436065674 -0.43227982521057 3.0592727661133
-0.021181106567383 -0.43229389190674 3.0529007911682
-0.019711971282959 -0.43069243431091 3.0599427223206
-0.021690607070923 -0.43382382392883 3.0567548274994
-0.024171352386475 -0.4295449256897 3.0611290931702
-0.020515441894531 -0.4356095790863 3.0552122592926
-0.020732164382935 -0.43329954147339 3.0547676086426
